FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y
2037.0000,9.0000,1569.6752,1467.5292,588.8079,1382.3220,717.8354,990.4128,1210.1010,819.7290,1820.6168,819.9343,1392.9791,540.5147,1794.8174,495.0242,1040.1159,434.1806,943.7785,116.9264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2038.0000,11.0000,1573.7744,1545.3314,589.1990,1461.1580,718.1060,1070.9916,1210.3491,898.8786,1820.6460,899.3017,1389.5219,619.0579,1794.9044,573.9160,1040.5885,513.6976,944.0763,197.7247,850.3609,66.2882,1003.2231,69.1612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2039.0000,11.0000,1578.7546,1621.9112,590.3604,1538.5068,718.0064,1149.9107,1211.0193,976.4953,1820.4876,976.7983,1386.7040,696.3586,1795.4592,651.4048,1041.6839,592.2246,943.7131,276.6526,850.8874,144.4243,1003.4777,145.7809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2040.0000,10.0000,591.9415,1615.8742,718.3105,1230.6005,1210.9243,1056.1521,1819.9589,1056.1739,1384.1540,775.4872,1795.1214,730.9767,1042.1249,672.6159,944.5650,357.4560,850.9254,224.4839,1003.4602,226.3049,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2041.0000,9.0000,718.9863,1309.7837,1211.1389,1134.1421,1819.4043,1134.5313,1381.4176,853.9651,1794.9672,808.9283,1042.5788,751.6884,944.2983,437.4771,851.0469,303.5407,1003.5518,304.4197,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2042.0000,11.0000,719.4383,1389.8521,1211.0353,1212.4969,1819.6155,1212.6206,1379.3563,932.4995,1795.1131,887.6258,1042.8633,831.1742,936.2756,544.3591,954.1774,489.5737,851.3525,383.5958,1003.9090,383.7174,1726.0571,39.3120,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2043.0000,11.0000,720.2357,1468.6746,1210.8078,1290.0024,1819.4714,1291.4857,1377.0648,1011.5769,1794.5848,965.8434,1042.5232,909.4513,936.5892,624.8796,954.0863,569.4653,851.5239,462.6520,1004.0907,462.6715,1725.2764,112.6601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2044.0000,11.0000,721.1731,1548.7997,1210.8508,1368.1990,1818.8379,1371.6644,1374.4378,1092.3247,1793.8355,1045.1034,1042.7816,991.6841,945.7537,679.3550,851.2578,543.1151,1004.1101,544.4040,1723.6544,187.1131,186.7197,90.8621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2045.0000,12.0000,722.9422,1626.5252,1210.7632,1444.4705,1818.7269,1450.4389,1371.4948,1171.5605,1793.1036,1122.7269,1042.6237,1071.1060,937.3468,786.0239,954.6455,730.4117,851.4987,622.2376,1004.4951,623.6957,1723.0332,259.9999,188.5282,169.2100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2046.0000,11.0000,1210.9112,1521.7550,1818.6669,1529.6148,1368.8679,1251.7036,1791.9304,1201.3961,1042.3826,1151.2919,937.4575,866.5318,955.3178,810.9165,851.8443,702.6752,1005.4306,704.0898,1721.6944,334.7847,190.6399,248.5906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2047.0000,11.0000,1210.3493,1597.7208,1818.4543,1606.7218,1366.7613,1329.9815,1791.5697,1278.9717,1042.5304,1230.4181,937.7317,945.9581,955.4442,890.4390,852.1455,782.3027,1005.8506,784.2954,1720.4199,408.2717,192.5860,327.4396,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2048.0000,10.0000,1364.6170,1409.6774,1790.7932,1357.5403,1042.5179,1310.3206,937.6129,1025.8605,955.7033,970.6795,852.2836,863.1809,1006.0381,864.5704,1718.5260,482.3535,194.4516,406.9934,657.1949,120.8542,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2049.0000,10.0000,1362.4686,1488.9404,1790.4591,1435.9624,1042.8383,1390.0380,937.8725,1105.0005,956.0775,1050.5411,852.8023,943.5598,1006.1635,944.4868,1717.9438,556.1433,196.1297,486.1202,656.9599,200.5186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2050.0000,10.0000,1360.4952,1566.6756,1789.9208,1513.7142,1043.1859,1469.2645,938.8367,1183.9668,956.0060,1130.1726,853.5220,1023.8202,1006.2779,1023.7271,1717.2341,630.2463,198.0352,564.9413,657.0944,279.5326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2051.0000,9.0000,1787.8888,1590.0909,1043.4961,1547.1139,938.8209,1262.0746,956.4063,1209.4585,854.3207,1103.3091,1006.6139,1102.0249,1715.9805,704.1898,200.0784,642.5177,656.7402,358.1539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2052.0000,7.0000,939.4142,1340.2103,957.2332,1288.5074,853.8633,1182.8519,1006.7563,1181.1396,1715.0773,778.1447,202.4236,720.2371,656.8981,436.8044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2053.0000,8.0000,939.1238,1419.3289,957.7638,1367.9166,854.4832,1261.9502,1007.0046,1260.0618,1713.7657,852.7625,204.2739,798.7918,657.1252,515.5142,1924.5347,119.7165,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2054.0000,8.0000,949.3291,1471.6858,854.9872,1340.0840,1007.3557,1338.1665,1712.6650,927.1685,206.1398,876.6466,657.3314,593.7021,1920.3796,199.9451,1557.5018,116.4249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2055.0000,9.0000,941.5119,1574.6052,958.7175,1524.2206,855.3934,1418.1900,1007.7041,1416.2016,1712.1019,1001.2518,207.4963,954.0379,657.2291,671.9421,1916.4175,279.7751,1562.9513,195.0935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2056.0000,9.0000,942.7219,1650.9462,959.2498,1601.4881,856.1125,1495.3565,1008.2263,1493.8370,1710.9056,1075.2032,208.6791,1031.9291,657.2925,749.8132,1912.1850,360.4400,1568.4498,272.7406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2057.0000,8.0000,857.3967,1572.9198,1008.3696,1571.9160,1709.7719,1149.5098,210.1889,1109.8956,657.1398,828.4210,1907.4043,441.1593,1573.9373,351.7514,1949.5368,117.3291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2058.0000,8.0000,857.2803,1649.1462,1707.7710,1222.6871,210.9856,1186.2376,657.6466,905.5478,1902.8319,521.1614,1579.0989,429.0608,1950.0156,193.8253,701.0597,84.6674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2059.0000,7.0000,1706.9300,1296.4458,212.2134,1264.3291,657.7390,984.2178,1898.4968,601.7612,1584.2225,507.6534,1950.4330,271.1365,699.8661,160.0342,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2060.0000,7.0000,1705.3397,1369.3496,213.6183,1342.2057,659.0178,1062.7810,1894.9017,682.7161,1589.1411,586.8033,1949.6916,348.3863,698.9610,234.5673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2061.0000,9.0000,1703.6834,1443.4473,215.0203,1420.3745,658.9605,1141.7847,1890.9776,763.7972,1593.8202,666.4716,1949.8867,426.2860,697.8423,310.3040,1351.3571,113.6604,1551.5191,188.8651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2062.0000,9.0000,1703.2471,1516.0863,217.0685,1495.2540,659.6903,1219.5061,1886.9400,843.8791,1598.5958,744.0890,1949.7883,502.6673,696.6991,384.7240,1352.8904,193.0511,1552.0833,265.9472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2063.0000,9.0000,1702.0015,1589.8829,219.4758,1571.7274,660.2886,1298.8803,1882.9128,926.0582,1603.5874,824.4410,1949.3363,580.7515,694.9122,460.7185,1354.3387,274.4635,1551.9903,345.6145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2064.0000,8.0000,1699.9611,1660.9555,660.7730,1377.0885,1879.4223,1006.9499,1608.4078,904.1567,1948.3563,657.9516,692.6735,535.8279,1355.5971,354.8571,1552.2340,424.1444,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2065.0000,7.0000,661.6266,1456.2379,1875.7422,1088.2150,1613.0554,984.0825,1947.7685,735.9307,691.8157,611.3768,1356.6551,435.9485,1552.4784,503.7326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2066.0000,8.0000,663.6594,1533.2981,1871.6758,1168.0210,1617.6451,1062.6352,1947.5088,813.0539,690.4048,686.1792,1358.1275,515.8761,1553.1339,581.2732,1623.3425,128.6143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2067.0000,9.0000,634.6274,1624.6670,691.4107,1598.2256,1867.3270,1248.7770,1622.0083,1142.5828,1946.7208,891.2590,688.9690,762.1687,1359.1330,597.6157,1553.3763,661.0739,1621.7388,207.7207,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2068.0000,7.0000,1863.0136,1328.9260,1626.6166,1220.8256,1946.0562,968.2797,687.5930,836.7880,1360.2681,677.8414,1553.6906,739.5735,1620.3295,284.5577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2069.0000,9.0000,1858.9521,1410.2147,1631.0427,1301.0133,1945.5553,1046.1303,685.7097,912.5969,1361.6162,758.8483,1554.3387,819.0314,1618.5181,363.3057,1745.2008,114.7163,1409.5611,79.8403,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2070.0000,10.0000,1854.4091,1489.1858,1635.5756,1378.4827,1944.5932,1122.5119,684.7144,986.8179,1362.8690,838.6084,1554.9740,896.7597,1616.7991,439.7730,1745.4596,192.2151,1410.3015,157.1810,321.9727,76.7083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2071.0000,10.0000,1850.1966,1570.8804,1639.5032,1457.5049,1944.2686,1200.1367,683.3245,1062.4488,1363.9073,919.5657,1555.2793,976.1968,1615.1732,518.4572,1745.2292,271.8190,1410.3706,236.1080,319.0365,147.8577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2072.0000,10.0000,1643.2087,1536.1249,1943.2403,1277.4255,681.6251,1137.4857,1364.8937,999.4688,1555.1057,1055.4759,1613.5581,596.8571,1745.7073,350.5767,1409.9983,314.2147,315.9035,217.9517,993.7446,88.7331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2073.0000,10.0000,1647.0206,1615.8486,1942.2746,1355.2251,680.4589,1213.3519,1365.6883,1080.6106,1555.3884,1135.0076,1611.8721,676.0926,1745.8649,430.7450,1410.4160,392.9195,312.7198,288.5445,993.1652,170.0642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2074.0000,11.0000,1941.4602,1432.3311,679.4323,1289.0562,1366.3903,1161.0273,1555.4657,1214.0838,1610.4455,755.4427,1746.1272,510.0037,1410.2038,471.4438,309.4462,358.9581,992.4240,250.3069,1989.8466,79.6141,833.4580,111.0261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2075.0000,12.0000,1939.1690,1509.2851,678.7419,1365.4684,1367.5532,1242.0221,1555.8244,1293.6928,1608.6575,835.3536,1746.2476,590.7171,1409.8824,551.1218,306.0318,430.6019,992.0848,332.1664,1990.9662,154.3921,834.6623,191.3712,1439.0715,77.2042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2076.0000,13.0000,1937.2870,1585.0852,678.6034,1440.7176,1368.1232,1322.7843,1555.8696,1373.5249,1606.9071,914.2681,1746.6046,671.1261,1409.4284,630.0061,302.6094,501.0994,991.7576,413.3791,835.6216,271.0683,1992.1536,228.4956,1439.2025,154.2715,2118.9368,55.9543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2077.0000,12.0000,676.4344,1515.4291,1368.3798,1404.0881,1555.9770,1453.5929,1605.0222,994.7532,1746.7320,752.0548,1408.8651,709.6190,299.2379,573.0295,990.9716,494.9148,836.3207,351.6048,1993.1392,302.9360,1439.3759,232.2097,2119.7714,131.1096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2078.0000,13.0000,675.1634,1590.7676,1369.0000,1485.0236,1556.1605,1533.5816,1602.6575,1074.3247,1746.6540,832.6991,1408.2110,788.8887,296.2011,644.6360,991.3021,577.2520,837.3936,432.1549,1994.0202,377.0853,1439.4041,309.5449,2120.7503,206.8478,1922.2088,116.2134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2079.0000,11.0000,1370.5812,1566.0503,1600.3629,1153.5415,1746.4843,913.4300,1407.8150,868.3298,293.0492,717.1222,990.6144,659.5334,838.3253,512.6267,1994.8723,451.4291,1439.0255,387.5503,2122.2313,282.5712,1916.1178,195.3793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2080.0000,11.0000,1370.0409,1647.5272,1597.9505,1233.4194,1746.2216,994.2329,1407.6189,947.7430,290.4257,789.7858,990.2244,741.6105,838.8914,592.8661,1995.3723,526.4686,1439.1722,465.2802,2123.4191,358.5052,1910.1859,274.9117,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2081.0000,10.0000,1595.8080,1311.9211,1745.6991,1074.1233,1407.1741,1026.7063,288.3841,861.9972,989.7021,823.1250,839.3877,672.0507,1996.5237,601.1908,1438.5713,542.4427,2124.6713,433.9762,1904.3479,354.3453,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2082.0000,11.0000,1593.7586,1390.5742,1744.9122,1154.2840,1407.1456,1105.8451,286.0063,934.6488,988.9024,904.5654,839.6956,751.9950,1996.5525,676.3976,1438.8019,619.1435,2125.6830,509.5763,1898.0646,433.5512,1463.1320,94.2823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2083.0000,12.0000,1591.5662,1467.3977,1744.1133,1233.3424,1407.1641,1184.3986,284.0323,1007.0640,987.7720,985.9735,839.8646,831.6208,1997.5694,750.9849,1438.4506,695.6358,2126.6298,584.6893,1891.9011,511.7253,1464.1795,174.8177,1494.9405,104.8234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2084.0000,12.0000,1588.8088,1546.1340,1743.2552,1313.0496,1406.7816,1263.6341,281.9624,1080.0411,987.0188,1068.0979,839.7560,911.4540,1997.8548,826.4547,1438.4539,772.7069,2127.4801,660.7555,1885.6554,591.0281,1465.2670,255.9649,1495.3030,184.1875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2085.0000,13.0000,1585.9358,1623.6288,1743.3110,1392.4410,1406.8312,1342.2536,279.7189,1152.4053,986.1817,1149.7697,839.5882,990.7511,1998.2465,901.1678,1438.2540,849.0247,2128.0264,736.0098,1880.1083,669.6060,1465.7408,336.7963,1495.9747,263.1866,317.1080,70.6436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2086.0000,13.0000,1742.9573,1472.2918,1406.5603,1421.7149,985.9274,1232.1992,277.5429,1225.3470,839.5058,1070.7696,1998.7749,976.7805,1437.8515,926.4563,2128.7658,811.6170,1874.7082,748.6328,1466.5263,418.1190,1496.4991,343.6693,315.3523,150.4699,1576.3210,109.1044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2087.0000,14.0000,1743.1985,1551.3758,1406.1729,1500.2979,984.7982,1313.1165,276.0120,1297.2176,839.4725,1150.3654,1999.4399,1051.7894,1438.0053,1003.5234,2129.5280,886.5760,1868.7893,827.9453,1467.4027,498.7969,1496.9731,423.1615,313.6235,229.6040,1577.2118,188.6738,2015.6082,81.3020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2088.0000,15.0000,1743.6750,1631.7401,1406.1480,1579.6842,984.6167,1395.8372,275.7097,1367.6174,839.2933,1231.6041,1999.7710,1127.8749,1437.7221,1081.7645,2130.5706,962.9672,1863.2373,908.3425,1467.7541,580.6974,1497.5288,504.0570,311.9643,310.3302,1578.3334,269.6678,2016.7532,162.3157,868.6166,94.4594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2089.0000,13.0000,984.8369,1477.0177,273.7348,1436.9213,839.1534,1310.5295,2000.1737,1202.3333,1437.4233,1159.0029,2131.1634,1037.7712,1857.6756,987.1219,1468.8307,660.8930,1497.5966,584.2158,310.5615,389.9572,1580.0175,348.9958,2017.6926,242.1606,868.8466,173.2619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2090.0000,16.0000,984.5054,1559.0188,271.0874,1508.1809,838.8443,1391.4020,1999.9291,1278.1569,1437.2326,1237.3812,2132.1934,1113.6891,1852.3661,1067.2544,1469.0621,742.0875,1498.1106,665.5524,309.1286,470.6019,1580.9828,429.6811,2018.1932,323.0341,869.0842,253.3785,346.1232,113.0824,550.1148,54.0715,216.6021,63.6156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2091.0000,17.0000,984.0837,1639.3287,268.3684,1578.3367,838.6790,1470.3241,2000.3243,1352.5222,1436.8527,1314.6261,2133.0861,1188.8252,1846.3243,1145.4150,1469.4488,821.6597,1498.6381,745.5635,307.5613,549.3603,1582.0103,509.3402,2019.0464,402.4128,869.3637,332.7844,346.1659,191.5027,548.1316,129.6212,216.7100,142.1287,1096.5746,128.3520,NaN,NaN,NaN,NaN,NaN,NaN
2092.0000,16.0000,268.6776,1647.7275,838.4513,1549.6421,1999.3276,1425.4429,1436.3851,1393.4795,2133.5847,1265.4058,1840.3435,1225.3229,1470.0320,902.0347,1499.0072,827.0324,306.4247,630.4729,1583.3944,590.3534,2019.7461,483.1503,870.3367,412.4162,346.1193,270.6859,546.6132,205.8719,216.4888,221.8734,1095.6869,207.5798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2093.0000,15.0000,838.6317,1629.0202,2000.3448,1498.0879,1437.2783,1470.4212,2134.4724,1340.0064,1834.6250,1302.5488,1470.0627,980.4833,1499.3613,906.6654,304.9165,709.2134,1584.6201,669.1466,2020.3350,562.2934,870.7197,490.9655,345.8311,348.6145,216.7957,299.1630,545.2564,281.0357,1095.0547,284.5173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2094.0000,14.0000,1999.9601,1572.3705,1437.1153,1548.2007,2134.5341,1415.9416,1828.6214,1381.4254,1470.0324,1059.9643,1499.7354,987.4472,303.5487,789.1612,1586.0192,749.0079,2021.1790,642.5230,871.2733,570.3132,345.5522,427.6824,216.1994,378.4107,544.0522,358.0785,1094.9322,363.3678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2095.0000,15.0000,1999.6125,1644.4432,1436.3358,1624.6279,2134.7604,1488.4149,1822.7887,1458.5500,1470.0924,1137.6535,1499.8207,1067.0080,301.8923,867.4293,1586.9084,827.8370,2021.8764,721.5414,871.4676,648.3403,345.6383,505.1769,1125.0721,494.7897,215.9957,455.4244,543.3644,433.7187,1080.3054,414.1532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2096.0000,14.0000,2135.3325,1562.0163,1816.7002,1536.6076,1470.6376,1216.0437,1500.5634,1147.2694,300.2646,947.0030,1588.1815,906.8400,2023.0215,801.1639,871.8709,726.8592,345.0865,583.5979,1126.7042,574.2146,215.6371,533.4797,542.9381,510.8365,1080.0946,492.2654,1035.8682,84.4050,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2097.0000,16.0000,2132.9414,1634.4563,1810.1349,1611.4309,1470.5658,1292.9732,1500.3856,1226.6731,298.7152,1024.2951,1589.3826,984.5685,2023.0657,879.7614,872.1286,803.9352,345.3471,660.9427,1128.1695,653.0353,215.1562,610.3401,542.1231,587.0052,1089.0496,601.6494,1070.0671,535.8086,1032.4176,159.7072,1642.5482,52.4960,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2098.0000,14.0000,1484.4812,1340.8277,297.7643,1103.9110,1590.8907,1063.6969,2023.8886,959.0339,871.5923,882.8177,345.6756,739.5500,1129.6771,732.1389,214.9173,687.8718,541.5853,664.3382,1088.5906,681.0443,1069.9509,614.1037,1029.1187,235.3834,1644.0978,134.2440,1286.2769,69.8182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2099.0000,14.0000,1484.5929,1418.8308,296.5920,1181.7422,1591.8417,1142.2072,2024.0614,1036.9052,871.2924,960.0297,346.1031,816.6960,1130.2098,811.1569,214.7761,765.2942,1088.7453,758.5057,540.8862,740.3322,1069.6521,691.7324,1025.8220,310.5364,1646.2934,214.9711,1284.5785,145.0067,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2100.0000,16.0000,1485.0139,1497.0574,295.8821,1260.5756,1592.5475,1221.6959,2024.2614,1115.5005,870.8475,1039.2537,346.5329,896.1554,1130.9344,890.0912,214.5780,844.3928,1088.7683,837.5857,540.1902,817.3952,1069.5579,769.9568,1022.3724,387.8870,1648.1289,296.7161,1283.2890,221.1585,289.6471,106.1643,1690.7750,60.9904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2101.0000,17.0000,1484.6291,1574.5421,295.3449,1339.0589,1593.2279,1300.9635,2023.8189,1192.9971,870.8702,1117.7720,346.8139,975.3448,1131.4535,969.1617,215.3933,922.3063,1088.8475,916.0448,539.3234,893.8440,1068.9750,848.7014,1019.2730,464.0115,1649.3030,378.4009,1281.3979,297.5228,286.8290,187.1962,1688.6198,141.9381,162.3429,139.6112,NaN,NaN,NaN,NaN,NaN,NaN
2102.0000,17.0000,295.0002,1417.0556,1593.7883,1380.8863,2023.3013,1270.5560,870.8153,1197.1620,347.4726,1054.2967,1131.1603,1049.5490,216.0253,1002.1768,1089.6144,995.9293,538.2843,971.3646,1068.3842,927.5830,1015.8478,541.0574,1650.5958,460.2759,1279.7421,374.5984,284.0539,268.7683,1686.8735,224.0855,159.8178,219.6758,205.8776,101.9857,NaN,NaN,NaN,NaN,NaN,NaN
