FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y
73.0000,3.0000,1710.9796,1407.5271,2029.8496,766.5736,259.8210,259.3731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,4.0000,1709.8476,1483.4835,2027.0429,844.5735,259.6681,336.8966,1267.9322,100.5283,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,4.0000,1709.1948,1561.8885,2024.1256,923.8230,258.9610,416.5982,1265.5049,178.9127,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,3.0000,2021.0473,1002.9701,259.2057,494.9388,1263.1203,257.9864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,3.0000,2017.3053,1080.8246,259.1203,572.8246,1261.1439,335.9586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,3.0000,2013.4119,1160.6980,258.4961,652.1757,1258.3641,414.9724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,4.0000,2009.2079,1239.9646,258.1901,731.9504,1255.4029,494.6112,505.7526,73.3603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,5.0000,2004.0254,1319.3981,258.2663,811.7047,1252.7600,574.3546,504.8296,152.5367,611.9644,83.7208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,5.0000,1998.9760,1399.1017,258.5167,890.7903,1249.7131,653.9546,503.8818,231.8600,610.4866,162.4990,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,6.0000,1993.7706,1477.6262,258.8017,969.5181,1246.6571,732.2903,502.7994,310.2522,609.0282,240.3881,1213.9088,87.8267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,6.0000,1987.7768,1553.6702,258.8982,1048.2491,1244.2825,811.8529,501.6091,388.9272,608.3007,319.8514,1211.3001,167.0351,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,6.0000,1979.3521,1629.9903,259.3418,1126.5271,1242.1297,890.6343,500.8290,468.4724,607.5460,398.8510,1208.3997,246.4463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,6.0000,260.0494,1204.2362,1240.4798,969.1626,500.3324,546.3718,606.7513,476.3051,1206.2963,326.0054,529.4182,115.8253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,7.0000,260.5012,1281.8813,1239.0088,1047.5559,499.8240,624.3901,605.9625,554.9793,1204.1264,405.0078,526.7794,191.8879,1558.0311,66.6688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,7.0000,260.5257,1360.8601,1237.5350,1126.1548,499.7483,703.6817,605.1103,633.5213,1202.0619,484.5231,523.8716,269.2831,1556.8263,145.3716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,7.0000,261.1729,1438.2349,1235.8275,1205.3101,499.8734,782.8195,604.3708,712.6813,1200.5038,564.2497,520.9520,346.1043,1556.1248,224.3294,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,7.0000,266.7906,1504.7736,1233.8060,1284.5554,500.3152,862.3370,603.7402,793.3130,1199.4786,645.1062,518.0792,424.5871,1555.6257,304.7716,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,7.0000,1231.0229,1363.5985,501.2676,941.5660,602.8183,872.8025,1198.4274,725.0760,514.9513,502.2156,1555.0876,384.1269,302.4129,111.5368,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,7.0000,1228.6707,1441.9736,502.2655,1020.5643,601.8430,951.6968,1197.5052,804.8313,512.1222,579.7912,1554.5156,463.4924,299.5310,186.7430,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,7.0000,1226.2231,1520.6740,503.6147,1099.5747,600.7111,1030.8635,1196.7296,883.9447,509.0743,656.9678,1553.9364,542.5278,297.2751,261.7704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,7.0000,1224.0737,1599.0594,505.3939,1178.1291,599.3753,1109.2286,1196.0951,963.0066,506.0282,734.2605,1553.5106,621.1556,295.6246,337.0184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,6.0000,506.7470,1255.8075,597.8913,1188.0548,1195.7167,1042.4122,503.1030,811.8475,1553.3981,700.2883,293.9765,412.5682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,6.0000,508.6139,1334.0022,596.2420,1266.1429,1195.1455,1121.4999,500.8916,889.0260,1553.1942,779.6316,292.2578,488.8645,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,6.0000,509.8948,1412.4381,594.8896,1344.9121,1194.4679,1199.9142,498.1143,966.4062,1553.0253,858.5085,290.4350,564.1025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,6.0000,510.7799,1490.7240,593.7312,1422.5885,1193.9154,1278.6062,495.7233,1043.9058,1552.8663,936.9204,288.7686,639.7663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,6.0000,512.2112,1568.6252,593.0536,1500.0174,1193.3657,1357.2450,493.9120,1120.8234,1553.3381,1016.3335,287.2194,716.4532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,6.0000,592.4841,1577.6644,1193.1241,1436.9851,492.0400,1198.2909,1553.5823,1095.4685,285.8967,792.5728,1037.1717,86.4948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,6.0000,1192.5401,1515.6628,489.8150,1275.4161,1553.7026,1173.6406,284.7260,868.3316,1037.8746,160.4752,1793.9264,137.1248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,7.0000,1192.2350,1594.1594,487.9314,1352.2939,1554.2345,1252.5672,283.9929,943.7816,1039.1651,234.7746,1795.1793,215.2423,1872.4130,90.7412,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,6.0000,485.9147,1429.7321,1554.5057,1330.4336,282.5462,1019.9160,1039.6572,309.2208,1797.0077,292.8702,1873.6752,168.0237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,7.0000,484.5734,1506.8191,1555.1427,1408.7064,282.0997,1096.0860,1040.4913,384.3313,1798.8827,370.6237,1875.1853,246.1204,1037.5256,107.1137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,7.0000,483.4943,1584.2636,1555.8380,1487.6866,280.5180,1173.1700,1041.5078,460.2697,1801.4956,449.1483,1876.6911,324.7017,1037.7398,186.2062,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,6.0000,1556.9176,1565.8889,279.9066,1248.9000,1042.2391,535.2043,1804.2077,526.3646,1878.5733,402.0574,1037.9441,264.6655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,5.0000,278.9868,1324.8924,1043.7729,610.6694,1806.9304,604.2908,1880.2162,480.6316,1038.1597,343.5227,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,5.0000,277.9489,1401.3074,1044.8122,686.5109,1809.1224,683.2747,1881.3791,559.7546,1038.7245,423.2089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,6.0000,279.1517,1475.1236,1046.0093,762.6054,1810.8808,761.7299,1882.1968,638.9874,1038.9271,502.7608,1043.0890,114.3398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,6.0000,277.4020,1548.7849,1046.9380,838.3053,1812.5392,840.4189,1883.1443,718.0208,1039.2127,581.9411,1040.5590,190.8516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,6.0000,276.9887,1622.0633,1048.3159,914.4399,1813.7182,920.1693,1883.4701,797.7961,1039.6645,662.0166,1037.6181,269.1671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,5.0000,1049.5509,990.8724,1814.0880,999.4004,1883.6962,876.7648,1040.1641,741.9286,1034.8103,346.7175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,6.0000,1050.2980,1067.7500,1814.2396,1079.1100,1884.1962,957.3341,1040.6331,822.1370,1031.5704,425.6605,529.8354,65.3399,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,6.0000,1051.4800,1143.5130,1814.5861,1158.4434,1884.0427,1036.2744,1041.2493,900.9836,1028.8534,503.0149,528.5820,144.2864,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,7.0000,1052.6066,1219.5575,1813.6106,1237.2867,1884.0492,1116.4223,1041.9342,980.6703,1026.4714,581.3619,528.6652,224.3940,814.0438,32.2132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,7.0000,1054.0254,1295.5425,1812.5023,1316.1689,1883.1128,1195.0774,1041.9215,1059.9986,1024.7577,659.0785,528.1682,303.7642,813.8780,107.3759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,7.0000,1055.2339,1371.2097,1810.9051,1396.1543,1882.5114,1274.5792,1042.3536,1139.4152,1023.3552,738.2033,527.7003,382.7172,813.2487,182.9040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
117.0000,7.0000,1056.3105,1446.3889,1809.3723,1475.9150,1881.3824,1353.3584,1043.0113,1219.0083,1021.5965,816.6880,527.9544,462.1711,812.9454,258.2044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
118.0000,7.0000,1807.7995,1556.5377,1056.9662,1522.0123,1880.0451,1432.9091,1043.2596,1298.9490,1019.7823,894.9603,528.5563,541.8858,812.1525,334.2387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
119.0000,9.0000,1805.4997,1635.2795,1057.7224,1597.2481,1878.9836,1512.0370,1043.5628,1378.5551,1017.6251,973.3469,529.2116,621.0252,811.6847,409.6544,488.9768,119.3082,1120.3217,107.4134,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
120.0000,7.0000,1878.1085,1591.9739,1044.2603,1459.0725,1016.0125,1053.1428,529.5067,700.4636,811.6109,485.8260,484.2036,196.0318,1120.6608,186.7759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
121.0000,6.0000,1044.3751,1537.4385,1015.0075,1132.4816,530.4801,779.6717,810.9481,562.2758,479.5236,272.6549,1120.9343,266.4097,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
122.0000,6.0000,1045.0153,1616.8804,1013.6446,1211.9995,531.3127,859.2416,810.7202,638.8550,475.0258,349.6173,1121.0887,347.0879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
123.0000,6.0000,1012.3129,1291.6679,532.8126,939.3533,810.1469,715.6709,470.5082,427.3687,1121.1696,427.0908,1295.9836,130.6447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
124.0000,7.0000,1011.1987,1371.0933,533.2619,1018.3630,810.5302,791.5963,1121.9149,507.4864,466.3854,504.3161,1293.7816,209.2607,1902.0468,101.3931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
125.0000,8.0000,1010.3783,1450.2406,534.0170,1098.9323,810.3142,868.2623,1122.2713,588.5564,462.4721,582.1937,1291.4777,288.4858,1901.4155,181.9917,1466.9323,113.7340,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
126.0000,8.0000,1009.2474,1529.9192,534.4360,1179.6424,810.5998,944.8554,1122.4508,669.0873,458.4770,660.2170,1289.0051,367.8583,1900.9986,262.2697,1466.0961,192.2611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
127.0000,9.0000,1008.2049,1609.6607,534.6350,1259.8838,810.1512,1021.4446,1123.3431,748.3368,455.4245,737.8818,1286.4858,446.8734,1900.6068,341.9383,1465.3413,270.3837,1375.7428,93.0214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
128.0000,8.0000,533.8563,1339.4593,810.1594,1097.5988,1123.2739,827.2798,452.7357,814.8073,1284.3392,525.2366,1899.8575,419.8744,1464.8529,348.4844,1375.9859,172.9616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
129.0000,8.0000,534.1745,1419.3502,810.4907,1174.5709,1123.3381,907.0917,449.6847,892.6661,1282.7472,603.8338,1900.1812,500.0162,1464.7371,426.9285,1377.0048,253.3585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
130.0000,9.0000,534.7703,1498.6112,811.2132,1250.4651,1123.8371,985.6441,447.5320,969.1756,1280.8707,682.0915,1900.2676,578.8081,1464.7327,505.1671,1377.6945,333.4201,1130.4819,72.7770,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
131.0000,9.0000,535.6834,1575.5129,811.2286,1326.6358,1123.9325,1064.3217,444.5221,1045.5468,1279.1905,759.4585,1899.6959,657.4340,1464.6325,582.7826,1378.0369,413.4513,1128.3758,151.3521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
132.0000,8.0000,810.5630,1402.5826,1124.4521,1141.8987,441.9719,1121.0636,1277.3739,837.1515,1899.0926,735.0443,1464.2028,660.0863,1378.4915,492.9737,1126.6033,229.4850,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
133.0000,8.0000,810.1625,1478.7272,1124.6425,1220.8045,439.2238,1197.5372,1275.3658,915.0408,1898.4994,813.9324,1463.7548,738.3940,1379.0617,573.1142,1124.7590,308.4699,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
134.0000,8.0000,810.9237,1554.4890,1124.5265,1299.9190,436.5772,1274.8006,1273.5540,993.3430,1897.7988,892.9942,1462.9671,817.4502,1379.5072,653.3259,1123.6439,388.1272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
135.0000,9.0000,811.0417,1630.5634,1124.7046,1379.7126,434.1320,1352.2211,1271.5321,1072.6456,1897.0886,972.8976,1461.8958,897.0266,1379.6402,733.9257,1122.7935,467.8871,1403.0105,87.8561,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
136.0000,9.0000,1125.0028,1458.9037,431.8773,1428.7470,1269.4093,1151.0724,1895.9960,1052.0684,1461.5300,975.0342,1379.9209,813.5762,1122.2279,546.5833,1402.2075,165.9459,493.3055,35.9830,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
137.0000,10.0000,1125.0733,1538.7954,429.6707,1505.7234,1267.6551,1230.6049,1894.8784,1132.8076,1460.4205,1054.6330,1380.3505,893.9825,1121.9807,627.1596,1401.2078,245.3572,493.2661,116.0543,1782.4276,121.0233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
138.0000,10.0000,1125.0605,1618.5743,426.4761,1583.4275,1265.5589,1309.3501,1893.7009,1213.2980,1460.1194,1133.4086,1380.7428,974.3201,1122.2157,707.2530,1400.1681,324.9549,493.1086,195.8104,1777.9059,199.7507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
139.0000,9.0000,1263.8886,1388.6402,1892.5900,1292.9993,1459.8265,1212.0465,1380.9842,1054.8451,1123.0440,787.2798,1399.7643,403.4160,493.8727,275.4131,1773.6558,277.7255,1555.8338,43.4258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
140.0000,9.0000,1262.6929,1465.8745,1891.5858,1373.1690,1459.2700,1290.9571,1381.3170,1134.9730,1123.9575,867.0324,1398.6778,483.2940,494.0380,355.4045,1769.1787,356.1756,1556.5750,119.0002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
141.0000,10.0000,1260.5717,1545.1868,1890.6576,1453.3257,1459.0196,1370.1312,1381.9149,1215.5315,1124.9558,947.0781,1397.4933,562.7754,493.8399,435.5581,1764.6934,434.7565,1558.1104,195.1261,1365.7408,120.3201,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
142.0000,10.0000,1258.3937,1623.6303,1889.6449,1532.7544,1458.5665,1447.8123,1381.9400,1295.4160,1126.6061,1025.7342,1396.9156,641.2870,493.6732,515.3871,1760.5525,512.1937,1558.1334,270.4239,1364.8309,199.2169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
143.0000,10.0000,1885.2046,1608.9699,1458.7050,1527.0446,1382.5224,1376.3099,1128.0372,1104.7748,1396.3998,720.9534,494.1694,595.6893,1756.0436,591.1697,1559.2552,347.1723,1364.7571,278.3108,1393.0656,112.9935,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144.0000,10.0000,1458.6074,1604.9532,1382.8990,1455.8077,1129.9545,1183.2839,1396.1509,799.6565,494.5952,675.0721,1751.7166,668.5245,1559.8476,422.8651,1364.9292,356.4825,1393.5993,191.2938,873.4282,65.3528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145.0000,9.0000,1382.8883,1535.0587,1132.0777,1261.5724,1396.2005,878.8520,495.2848,754.3788,1747.4276,746.5817,1560.7893,498.9628,1365.0843,435.4241,1393.7245,269.4810,873.8919,143.0133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146.0000,10.0000,1382.5898,1614.9867,1134.1480,1340.4394,1396.1426,957.8990,495.6208,833.4109,1743.0732,824.5868,1561.3010,575.0461,1365.4201,513.6647,1393.3134,348.3225,874.4005,220.8760,579.7531,92.7190,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
147.0000,9.0000,1136.3304,1418.2152,1396.4925,1037.1286,496.0830,912.7800,1739.5591,902.0514,1561.5960,651.4673,1365.7522,593.0168,1393.2747,426.6865,874.9844,299.4324,579.9067,171.4183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
148.0000,9.0000,1138.5141,1496.5634,1397.2086,1116.1349,496.4027,992.2103,1735.4596,980.1154,1561.9517,728.3216,1366.3332,672.6194,1392.7496,506.0219,875.4377,378.6155,579.6132,250.4131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
149.0000,9.0000,1140.5498,1575.3527,1397.0958,1196.8659,496.3131,1072.1002,1730.9773,1059.1817,1562.5222,805.4420,1366.6714,752.6211,1391.4643,585.5335,875.5750,458.4742,579.4710,329.7465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
150.0000,8.0000,1397.9056,1275.3660,497.3503,1150.9785,1727.0305,1137.0305,1562.7063,882.1931,1367.5726,831.8456,1390.0201,664.2861,875.5882,538.0773,579.4621,409.0740,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
151.0000,9.0000,1398.4161,1355.6648,497.3824,1230.5450,1723.1678,1215.7591,1563.6338,959.4905,1368.7745,911.1609,1388.5943,743.4447,875.3131,618.6169,579.2916,487.8291,858.7344,93.6505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
152.0000,9.0000,1399.7946,1434.7777,498.0951,1309.7505,1719.2509,1293.9995,1563.8898,1036.4571,1370.0603,991.6927,1387.4697,823.0973,875.3871,699.1108,579.9105,568.1378,858.8520,172.8315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
153.0000,9.0000,1400.9023,1514.0246,498.6758,1388.9591,1715.4302,1373.2070,1564.0145,1113.3360,1371.2158,1071.7573,1386.5373,902.4303,874.9021,779.8472,580.0402,647.9359,858.7492,252.0556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
154.0000,9.0000,1401.4426,1594.1087,499.2070,1467.4271,1711.5591,1451.3556,1564.6506,1189.7087,1372.8014,1151.2957,1385.9606,982.2916,873.8788,860.3297,580.5373,727.1123,858.5627,330.8873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155.0000,8.0000,500.8375,1544.3830,1707.9970,1529.1745,1565.1589,1265.6088,1373.5810,1230.3748,1385.9351,1061.5886,873.4356,941.0182,581.0156,806.0237,858.2632,409.4759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
156.0000,8.0000,500.2055,1621.3389,1704.1631,1607.8157,1564.9975,1341.9534,1374.2155,1310.2154,1386.0183,1141.3183,872.3969,1022.1085,580.8685,885.6908,858.3258,489.3525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
157.0000,6.0000,1565.7721,1418.3895,1374.7413,1390.4946,1386.4840,1221.2977,871.4643,1102.9931,581.7076,965.9155,858.0748,569.2367,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
