FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y,MidPoint_20_x,MidPoint_20_y,MidPoint_21_x,MidPoint_21_y,MidPoint_22_x,MidPoint_22_y,MidPoint_23_x,MidPoint_23_y,MidPoint_24_x,MidPoint_24_y
59.0000,9.0000,1677.0021,1609.6160,841.7672,1485.9412,835.7809,1296.3422,636.2351,1268.8825,1080.5538,865.7380,1992.8349,562.8999,767.1165,628.9483,1846.7585,256.8989,1030.3100,174.5246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.0000,8.0000,840.4572,1563.3620,836.8617,1374.6425,635.3072,1348.4424,1080.7212,944.6570,1992.9297,636.7395,767.1356,707.9349,1843.6781,333.3377,1026.6560,252.1156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.0000,9.0000,836.9707,1454.0397,634.6586,1428.9305,1080.4459,1024.5942,1992.2491,711.2567,767.1683,787.7303,1841.0876,411.5961,1023.0221,330.5205,1858.9176,133.7381,1947.4303,88.0476,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.0000,9.0000,836.9707,1532.0976,634.6702,1507.5867,1080.5839,1103.5304,767.5186,866.8177,1992.2101,784.4758,1838.5816,488.7974,1019.6612,407.9709,1859.6740,211.6810,1948.4470,165.9151,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63.0000,10.0000,837.4015,1610.6999,635.3863,1586.2306,1080.7394,1183.4584,768.2212,946.7111,1991.9716,858.4577,1836.0521,566.7047,1016.4299,486.5438,1860.8927,290.5796,1949.4607,244.9264,1624.3934,51.9731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64.0000,8.0000,1080.8653,1261.8120,768.3085,1025.1464,1991.1763,931.0848,1833.8784,643.3537,1012.8138,564.3855,1861.6944,369.0049,1949.6817,322.7677,1624.7296,129.4094,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65.0000,8.0000,1081.3840,1340.6662,768.8489,1104.5796,1991.0384,1004.7125,1831.5702,721.7338,1009.8480,642.8634,1863.2108,447.8591,1950.3311,401.2588,1625.2482,208.3507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66.0000,9.0000,1081.7715,1418.5805,769.1212,1183.7801,1990.4068,1077.7315,1829.1291,798.9084,1006.6937,720.9546,1864.1080,527.0837,1951.3636,479.9892,1625.7533,286.3918,216.5232,100.3795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67.0000,9.0000,1081.9608,1498.1056,770.1231,1263.1721,1989.5333,1151.4139,1826.8077,877.3955,1003.4437,799.6994,1865.1137,606.5236,1951.8115,559.8352,1626.5851,366.3070,217.7224,180.2570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68.0000,10.0000,1082.1303,1576.6331,770.4124,1341.6390,1987.9954,1224.3364,1824.0798,954.4422,1000.2418,877.0993,1865.3337,684.9032,1951.6796,637.7932,1626.6530,444.9204,219.0876,258.1361,1119.3183,86.5237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69.0000,10.0000,771.3018,1421.7365,1987.8516,1298.2881,1820.6997,1033.7788,996.5729,957.1765,1865.2555,765.1843,1951.8909,718.7260,1627.3284,525.6747,220.3000,338.4230,1119.9105,166.1530,1107.1725,54.6331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70.0000,11.0000,772.4485,1500.0609,1987.3553,1370.4151,1817.9126,1111.4255,993.2134,1035.7331,1865.0330,844.9240,1952.6851,797.3312,1627.7936,605.0077,221.1091,417.4801,1120.0800,245.4050,1106.9835,132.9236,1449.2071,98.1553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71.0000,12.0000,698.7231,1600.4795,809.4802,1570.1915,1986.4911,1444.7152,1815.5066,1190.4240,989.8900,1115.3351,1865.0894,925.5580,1952.5966,878.0566,1628.6585,685.7370,222.3226,498.1962,1120.2847,325.6012,1107.1922,212.7064,1450.0499,179.6183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72.0000,11.0000,836.9757,1617.8193,1985.1250,1516.2071,1812.6115,1268.2894,986.5682,1194.0527,1865.1970,1005.3576,1953.0376,957.8973,1628.6230,765.3500,223.0017,577.3743,1120.2524,405.4124,1107.3351,291.5756,1450.9907,259.8717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73.0000,11.0000,1983.2174,1589.4452,1810.0214,1347.3757,983.3831,1274.1803,1865.1714,1085.9264,1953.0427,1038.7561,1628.6519,846.6178,223.2417,658.5013,1120.4144,485.8486,1107.5171,371.9757,1452.0691,341.1225,388.1272,99.6723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74.0000,11.0000,1982.4385,1660.9901,1807.2963,1425.2269,980.5534,1352.9412,1865.4959,1164.9878,1953.0269,1117.9616,1629.0951,926.4034,223.9896,737.9596,1120.0951,565.9801,1107.0593,451.9168,1452.5913,421.5437,389.7434,174.9871,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75.0000,10.0000,1803.5939,1504.7833,977.7297,1432.9009,1865.9522,1245.9697,1953.4125,1198.2888,1628.9198,1007.2835,224.8938,818.1642,1119.9861,646.8297,1107.8774,532.8755,1453.5225,502.8195,391.7649,251.4706,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76.0000,10.0000,1800.1993,1581.3503,975.2307,1512.0545,1865.5915,1324.9551,1953.3236,1277.3475,1629.1645,1086.9178,225.0889,898.1850,1119.9039,726.2782,1108.4257,613.0068,1453.3761,583.2163,393.2416,327.2823,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77.0000,9.0000,972.6664,1590.8357,1865.4413,1404.4137,1953.5171,1356.4404,1628.8157,1166.5748,225.8126,977.4542,1119.3818,805.8712,1108.9953,694.0455,1453.9736,663.1908,394.7446,403.3582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78.0000,8.0000,1864.8139,1483.2178,1953.9505,1435.1898,1628.9007,1245.1708,226.5277,1056.5203,1119.2443,884.1531,1110.0817,773.9687,1454.4405,742.1179,396.3593,478.7266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79.0000,10.0000,1863.6378,1560.9607,1954.1144,1514.4025,1629.3667,1324.2764,226.9706,1135.3554,1118.7457,963.9128,1110.5529,854.4143,1454.4737,821.4968,398.1869,555.4179,1736.3660,131.2673,1597.3096,113.3841,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80.0000,9.0000,1953.7048,1592.1588,1629.4917,1403.0320,227.1590,1215.0013,1118.3959,1043.7690,1110.5373,934.0179,1454.3392,900.2395,399.5932,632.2058,1735.7250,211.1937,1597.8762,192.5722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81.0000,8.0000,1629.8275,1482.5196,227.3889,1293.9240,1118.4085,1123.5332,1110.6318,1013.8012,1454.3234,979.0246,401.5761,709.1095,1735.1671,291.7498,1598.5054,271.5974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82.0000,9.0000,1629.2466,1561.3855,227.5475,1373.4283,1118.5927,1203.0275,1110.7686,1092.7228,1454.0894,1057.3217,403.0608,785.5707,1734.4736,371.6742,1599.3759,350.7529,1561.5617,76.6781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83.0000,9.0000,227.7255,1452.5736,1118.5630,1282.8045,1110.4231,1171.8522,1453.8530,1135.5627,404.8828,862.8125,1734.0353,451.7447,1600.2420,430.0363,1563.5107,157.2319,1117.4932,103.6208,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84.0000,9.0000,227.3941,1532.5940,1118.3881,1362.6235,1110.7468,1250.9015,1453.6426,1214.5032,406.2760,940.4245,1733.7618,532.2892,1600.8672,509.5834,1565.7160,236.5915,1116.0381,184.4548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85.0000,9.0000,230.5281,1608.7395,1118.6444,1441.9826,1110.6368,1330.1860,1452.8038,1292.8899,408.0850,1017.6656,1733.9392,612.6211,1601.5906,589.1358,1568.1604,316.9597,1115.1608,265.5203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86.0000,8.0000,1118.8766,1521.4546,1110.7850,1409.4557,1453.3420,1371.6867,409.8917,1095.0535,1733.8503,692.9927,1602.0728,669.3665,1570.9212,397.5868,1113.8009,346.3772,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87.0000,8.0000,1118.8025,1600.8753,1111.1502,1488.2204,1452.9331,1450.4716,411.5965,1171.6856,1734.1320,772.7821,1602.3395,749.3833,1573.4865,477.9473,1112.7474,427.3249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88.0000,8.0000,1111.0797,1568.3051,1453.1254,1529.7879,413.1501,1249.3917,1734.4053,852.7436,1602.1841,829.9958,1576.0606,558.4001,1111.6743,508.4777,1671.4371,116.5463,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89.0000,9.0000,1112.0330,1646.7171,1452.1744,1607.7229,414.7546,1325.9955,1734.5657,931.1130,1601.7983,908.8788,1578.5055,637.7624,1110.0447,588.3592,1673.9499,193.5862,152.0307,94.9426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90.0000,7.0000,416.7508,1403.1814,1734.8344,1010.4661,1601.1355,988.6818,1580.7284,717.2853,1108.2233,669.3160,1675.9102,272.0060,150.9651,174.4149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91.0000,7.0000,419.5224,1478.3312,1734.6978,1087.8778,1601.0107,1067.7943,1582.4735,796.4036,1106.5521,749.4804,1677.9269,349.8264,150.0067,252.0869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92.0000,8.0000,421.5651,1554.4858,1735.0566,1166.4401,1600.0393,1147.1214,1584.2445,875.7598,1104.3081,830.4385,1679.9061,428.2718,149.2567,330.3300,1904.7370,133.7420,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93.0000,8.0000,423.3629,1628.2607,1735.2186,1243.3074,1599.5324,1225.4982,1586.0826,953.4882,1101.8529,910.2458,1682.2533,505.7667,148.5066,407.9268,1900.8411,209.6108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94.0000,7.0000,1735.8931,1321.8534,1598.9246,1305.3407,1587.9217,1033.4653,1099.7752,991.2777,1684.2663,584.8851,148.0578,486.8007,1896.5962,287.6842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95.0000,7.0000,1736.5574,1399.3111,1598.4949,1383.8791,1589.2391,1111.9564,1097.9280,1071.8116,1686.1525,663.0637,147.4308,564.9921,1892.4195,364.1504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
96.0000,8.0000,1737.3920,1477.5240,1597.9852,1463.3296,1590.5750,1191.6461,1095.8045,1153.2338,1688.6824,742.4581,147.0377,645.1050,1888.2249,442.8016,1141.1771,128.9042,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
97.0000,9.0000,1738.8257,1554.9088,1597.9515,1541.5062,1591.2951,1270.6753,1094.0193,1233.8575,1690.9801,820.6756,146.7233,722.8298,1884.1658,519.8681,1142.1657,206.1410,752.0695,155.5219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
98.0000,9.0000,1740.3634,1633.7228,1598.8787,1621.6431,1592.1402,1350.3651,1092.5174,1315.6640,1693.1626,900.9499,146.6618,803.3176,1880.0967,599.0601,1143.1086,284.9253,752.4407,235.2292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
99.0000,7.0000,1592.0809,1429.0205,1090.8853,1395.1665,1695.2409,980.3526,146.1218,882.5029,1875.4735,677.3800,1144.7231,362.7430,752.3743,314.0576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
100.0000,8.0000,1592.6479,1509.3772,1090.5374,1475.7239,1697.0932,1060.2754,146.2393,962.6053,1871.0435,755.9672,1145.8565,441.7542,752.3023,394.4556,863.4633,84.6986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
101.0000,9.0000,1592.7766,1588.7449,1090.1743,1554.5906,1698.5870,1139.4384,146.1868,1041.6387,1866.4129,834.1215,1147.2849,520.4604,752.5707,473.6239,862.1519,164.6987,459.8863,59.9164,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
102.0000,8.0000,1090.0279,1635.3954,1699.9438,1219.5824,146.2926,1122.4503,1861.5928,913.1849,1148.5906,600.3167,752.6134,554.4823,860.6896,245.3488,460.6677,139.2040,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
103.0000,9.0000,1700.8719,1298.2553,146.0956,1201.7034,1857.1569,991.2954,1149.2892,678.9736,752.7350,633.7452,859.0758,325.1601,460.5888,217.2553,166.3898,45.5463,1895.6280,77.3276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
104.0000,9.0000,1701.7207,1377.0966,145.7522,1280.5491,1853.3712,1069.2801,1149.9189,757.7859,752.8476,713.3503,857.6172,405.0337,460.6255,295.8705,1888.6809,156.9904,166.4878,118.1580,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
105.0000,9.0000,1701.6805,1454.0135,145.5043,1359.2627,1849.0055,1146.4319,1151.0238,835.6980,753.0044,792.0088,855.9074,483.9427,460.5561,374.2255,1881.3981,234.8832,166.5238,190.1020,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
106.0000,11.0000,1701.9771,1532.4957,144.8746,1438.1930,1844.0245,1224.2545,1152.1264,914.1645,753.5664,871.6262,854.5141,564.4214,460.4850,453.5158,1874.2246,314.3302,166.7283,263.3897,901.7409,114.1755,1113.7804,93.7122,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
107.0000,12.0000,1702.1685,1611.9472,144.8704,1516.0507,1839.6917,1301.6439,1153.5656,992.2147,753.8980,950.6299,852.9540,644.6719,460.9050,532.6378,1867.3721,393.7172,167.2954,336.4010,900.2740,194.0680,1115.6743,170.7369,972.5094,105.4527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
108.0000,11.0000,145.7204,1593.5123,1835.7474,1379.8932,1155.4536,1070.4123,754.5116,1029.9302,851.6794,725.2582,460.8376,611.9547,1860.6673,473.3869,167.6414,409.1922,899.2677,274.6139,1117.8815,248.3654,972.4727,185.3017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
109.0000,10.0000,1830.9450,1456.9342,1156.9209,1147.5215,754.9216,1108.9290,849.6886,804.8315,461.3593,691.2487,1853.6453,553.0183,168.4727,481.7059,898.3236,354.5691,1120.1761,326.0865,971.7130,264.1158,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
110.0000,12.0000,1826.3642,1534.2683,1159.2088,1225.6096,755.6267,1188.5465,847.8768,885.6042,461.8509,771.2521,1846.2907,633.3071,168.4369,555.0257,897.8920,435.1005,1122.6433,404.1887,971.8417,343.9622,1004.1763,100.0763,222.4764,81.1970,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
111.0000,12.0000,1820.0750,1609.5774,1161.0171,1303.7551,756.2581,1268.1447,846.1062,967.1403,461.7457,851.0461,1839.4042,713.7062,169.2096,628.7607,897.2543,515.8031,1125.0714,482.7193,971.3888,424.3333,1003.3677,179.4686,221.4874,161.5322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
112.0000,11.0000,1162.6429,1381.3321,757.3091,1347.4789,844.7521,1048.0802,462.5376,930.8970,1832.4411,793.1481,171.0234,701.7693,896.7046,595.5756,1127.1470,560.9094,971.4069,504.0881,1002.6804,258.6794,220.7456,240.7082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
113.0000,12.0000,1164.1791,1459.1983,757.8751,1427.3689,842.7181,1128.2662,462.6434,1010.3780,1825.1399,873.2496,171.9913,775.1337,896.5315,676.1151,1129.7536,639.2157,971.3832,583.4632,1002.2763,337.4569,220.0278,319.5753,1678.7092,94.1837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
114.0000,12.0000,1165.1084,1536.2520,758.0694,1505.2149,840.6159,1208.4685,463.4910,1089.6429,1818.9865,952.6830,171.8533,848.2753,896.5447,756.2911,1132.1950,717.1675,972.2406,662.6133,1001.7807,416.8865,219.1814,398.3684,1680.0632,171.5858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
115.0000,13.0000,1166.9316,1615.0534,758.5485,1583.5576,838.6887,1290.2034,463.6557,1169.9501,1812.2966,1032.4690,173.4050,922.6525,896.5699,836.8768,1134.2947,796.1765,973.0160,743.5587,1001.4415,496.6645,218.3000,478.2319,1681.7306,249.8341,1070.6450,113.3806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
116.0000,11.0000,836.6226,1369.8968,464.2043,1249.0687,1805.4146,1112.5981,174.9728,995.9435,896.5559,915.9902,1136.5536,873.7996,973.9961,822.6442,1001.3850,576.3097,217.8212,557.5447,1683.2558,327.2119,1072.8812,193.0632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
